Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
556211,MALARIA_IMPORTED,COUNTRY,NPL,SEAR,South-East Asia,YEAR,2011,,,,,,,,,1 079,1079,,,,2022-02-10T08:19:43Z,2011,2011-01-01,2011-12-31
556166,MALARIA_IMPORTED,COUNTRY,ARM,EUR,Europe,YEAR,2010,,,,,,,,,1,1,,,,2022-02-10T08:19:40Z,2010,2010-01-01,2010-12-31
565189,MALARIA_IMPORTED,COUNTRY,NAM,AFR,Africa,YEAR,2019,,,,,,,,,1 064,1064,,,,2022-02-10T08:19:43Z,2019,2019-01-01,2019-12-31
565153,MALARIA_IMPORTED,COUNTRY,VNM,WPR,Western Pacific,YEAR,2018,,,,,,,,,1 681,1681,,,,2022-02-10T08:19:45Z,2018,2018-01-01,2018-12-31
565018,MALARIA_IMPORTED,COUNTRY,NAM,AFR,Africa,YEAR,2016,,,,,,,,,3 980,3980,,,,2022-02-10T08:19:43Z,2016,2016-01-01,2016-12-31
565178,MALARIA_IMPORTED,GLOBAL,GLOBAL,,,YEAR,2019,,,,,,,,,  74 410,74410,,,,2022-04-14T12:41:18Z,2019,2019-01-01,2019-12-31
565092,MALARIA_IMPORTED,COUNTRY,TLS,SEAR,South-East Asia,YEAR,2017,,,,,,,,,13,13,,,,2022-02-10T08:19:45Z,2017,2017-01-01,2017-12-31
565160,MALARIA_IMPORTED,COUNTRY,AZE,EUR,Europe,YEAR,2019,,,,,,,,,0,0,,,,2022-02-10T08:19:40Z,2019,2019-01-01,2019-12-31
565055,MALARIA_IMPORTED,COUNTRY,CHN,WPR,Western Pacific,YEAR,2017,,,,,,,,,2 663,2663,,,,2022-02-10T08:19:41Z,2017,2017-01-01,2017-12-31
556355,MALARIA_IMPORTED,COUNTRY,ECU,AMR,Americas,YEAR,2015,,,,,,,,,59,59,,,,2022-02-10T08:19:42Z,2015,2015-01-01,2015-12-31
556230,MALARIA_IMPORTED,COUNTRY,CPV,AFR,Africa,YEAR,2012,,,,,,,,,35,35,,,,2022-02-10T08:19:41Z,2012,2012-01-01,2012-12-31
556298,MALARIA_IMPORTED,COUNTRY,ARM,EUR,Europe,YEAR,2014,,,,,,,,,1,1,,,,2022-02-10T08:19:40Z,2014,2014-01-01,2014-12-31
565042,MALARIA_IMPORTED,COUNTRY,ZAF,AFR,Africa,YEAR,2016,,,,,,,,,3 075,3075,,,,2022-02-10T08:19:44Z,2016,2016-01-01,2016-12-31
556262,MALARIA_IMPORTED,COUNTRY,BTN,SEAR,South-East Asia,YEAR,2013,,,,,,,,,23,23,,,,2022-02-10T08:19:41Z,2013,2013-01-01,2013-12-31
565192,MALARIA_IMPORTED,COUNTRY,PAN,AMR,Americas,YEAR,2019,,,,,,,,,17,17,,,,2022-02-10T08:19:43Z,2019,2019-01-01,2019-12-31
565232,MALARIA_IMPORTED,REGION,EUR,,,YEAR,2020,,,,,,,,,18,18,,,,2022-04-14T12:41:09Z,2020,2020-01-01,2020-12-31
556329,MALARIA_IMPORTED,COUNTRY,SLV,AMR,Americas,YEAR,2014,,,,,,,,,2,2,,,,2022-02-10T08:19:42Z,2014,2014-01-01,2014-12-31
565081,MALARIA_IMPORTED,COUNTRY,PRY,AMR,Americas,YEAR,2017,,,,,,,,,5,5,,,,2022-02-10T08:19:44Z,2017,2017-01-01,2017-12-31
565127,MALARIA_IMPORTED,COUNTRY,LAO,WPR,Western Pacific,YEAR,2018,,,,,,,,,0,0,,,,2022-02-10T08:19:43Z,2018,2018-01-01,2018-12-31
556293,MALARIA_IMPORTED,COUNTRY,VEN,AMR,Americas,YEAR,2013,,,,,,,,,1 677,1677,,,,2022-02-10T08:19:45Z,2013,2013-01-01,2013-12-31
565248,MALARIA_IMPORTED,COUNTRY,NPL,SEAR,South-East Asia,YEAR,2020,,,,,,,,,357,357,,,,2022-02-10T08:19:43Z,2020,2020-01-01,2020-12-31
565078,MALARIA_IMPORTED,COUNTRY,PER,AMR,Americas,YEAR,2017,,,,,,,,,57,57,,,,2022-02-10T08:19:44Z,2017,2017-01-01,2017-12-31
565164,MALARIA_IMPORTED,COUNTRY,BRA,AMR,Americas,YEAR,2019,,,,,,,,,4 158,4158,,,,2022-02-10T08:19:41Z,2019,2019-01-01,2019-12-31
